IMG/center_2017_10_30_17_36_43_274.jpg,IMG/left_2017_10_30_17_36_43_274.jpg,IMG/right_2017_10_30_17_36_43_274.jpg,0,0,0,6.58E-06
IMG/center_2017_10_30_17_36_43_341.jpg,IMG/left_2017_10_30_17_36_43_341.jpg,IMG/right_2017_10_30_17_36_43_341.jpg,0,0,0,3.99E-06
IMG/center_2017_10_30_17_36_43_417.jpg,IMG/left_2017_10_30_17_36_43_417.jpg,IMG/right_2017_10_30_17_36_43_417.jpg,0,0,0,1.63E-06
IMG/center_2017_10_30_17_36_43_491.jpg,IMG/left_2017_10_30_17_36_43_491.jpg,IMG/right_2017_10_30_17_36_43_491.jpg,0,0,0,5.65E-06
IMG/center_2017_10_30_17_36_43_564.jpg,IMG/left_2017_10_30_17_36_43_564.jpg,IMG/right_2017_10_30_17_36_43_564.jpg,0,0,0,3.77E-06
IMG/center_2017_10_30_17_36_43_642.jpg,IMG/left_2017_10_30_17_36_43_642.jpg,IMG/right_2017_10_30_17_36_43_642.jpg,0,0,0,5.23E-06
IMG/center_2017_10_30_17_36_43_717.jpg,IMG/left_2017_10_30_17_36_43_717.jpg,IMG/right_2017_10_30_17_36_43_717.jpg,0,0,0,4.69E-06
IMG/center_2017_10_30_17_36_43_786.jpg,IMG/left_2017_10_30_17_36_43_786.jpg,IMG/right_2017_10_30_17_36_43_786.jpg,0,0,0,8.95E-06
IMG/center_2017_10_30_17_36_43_859.jpg,IMG/left_2017_10_30_17_36_43_859.jpg,IMG/right_2017_10_30_17_36_43_859.jpg,0,0,0,2.06E-06
IMG/center_2017_10_30_17_36_43_934.jpg,IMG/left_2017_10_30_17_36_43_934.jpg,IMG/right_2017_10_30_17_36_43_934.jpg,0,0,0,1.11E-05
IMG/center_2017_10_30_17_36_44_008.jpg,IMG/left_2017_10_30_17_36_44_008.jpg,IMG/right_2017_10_30_17_36_44_008.jpg,0,0,0,5.02E-06
IMG/center_2017_10_30_17_36_44_082.jpg,IMG/left_2017_10_30_17_36_44_082.jpg,IMG/right_2017_10_30_17_36_44_082.jpg,0,0,0,6.48E-06
IMG/center_2017_10_30_17_36_44_153.jpg,IMG/left_2017_10_30_17_36_44_153.jpg,IMG/right_2017_10_30_17_36_44_153.jpg,0,0,0,4.19E-06
IMG/center_2017_10_30_17_36_44_229.jpg,IMG/left_2017_10_30_17_36_44_229.jpg,IMG/right_2017_10_30_17_36_44_229.jpg,0,0.07952352,0,0.05127321
IMG/center_2017_10_30_17_36_44_305.jpg,IMG/left_2017_10_30_17_36_44_305.jpg,IMG/right_2017_10_30_17_36_44_305.jpg,0,0.3359027,0,0.2285116
IMG/center_2017_10_30_17_36_44_379.jpg,IMG/left_2017_10_30_17_36_44_379.jpg,IMG/right_2017_10_30_17_36_44_379.jpg,0,0.5576305,0,0.693802
IMG/center_2017_10_30_17_36_44_451.jpg,IMG/left_2017_10_30_17_36_44_451.jpg,IMG/right_2017_10_30_17_36_44_451.jpg,0,0.7486029,0,1.205657
IMG/center_2017_10_30_17_36_44_524.jpg,IMG/left_2017_10_30_17_36_44_524.jpg,IMG/right_2017_10_30_17_36_44_524.jpg,0,0.9919236,0,2.049809
IMG/center_2017_10_30_17_36_44_596.jpg,IMG/left_2017_10_30_17_36_44_596.jpg,IMG/right_2017_10_30_17_36_44_596.jpg,0,1,0,2.76797
IMG/center_2017_10_30_17_36_44_673.jpg,IMG/left_2017_10_30_17_36_44_673.jpg,IMG/right_2017_10_30_17_36_44_673.jpg,0,1,0,3.705288
IMG/center_2017_10_30_17_36_44_749.jpg,IMG/left_2017_10_30_17_36_44_749.jpg,IMG/right_2017_10_30_17_36_44_749.jpg,-0.05,1,0,4.642314
IMG/center_2017_10_30_17_36_44_819.jpg,IMG/left_2017_10_30_17_36_44_819.jpg,IMG/right_2017_10_30_17_36_44_819.jpg,-0.25,1,0,5.560381
IMG/center_2017_10_30_17_36_44_892.jpg,IMG/left_2017_10_30_17_36_44_892.jpg,IMG/right_2017_10_30_17_36_44_892.jpg,-0.3296425,1,0,6.235815
IMG/center_2017_10_30_17_36_44_971.jpg,IMG/left_2017_10_30_17_36_44_971.jpg,IMG/right_2017_10_30_17_36_44_971.jpg,-0.09891667,1,0,7.15261
IMG/center_2017_10_30_17_36_45_044.jpg,IMG/left_2017_10_30_17_36_45_044.jpg,IMG/right_2017_10_30_17_36_45_044.jpg,0,1,0,8.056877
IMG/center_2017_10_30_17_36_45_118.jpg,IMG/left_2017_10_30_17_36_45_118.jpg,IMG/right_2017_10_30_17_36_45_118.jpg,0,1,0,8.958453
IMG/center_2017_10_30_17_36_45_188.jpg,IMG/left_2017_10_30_17_36_45_188.jpg,IMG/right_2017_10_30_17_36_45_188.jpg,0,1,0,9.630283
IMG/center_2017_10_30_17_36_45_258.jpg,IMG/left_2017_10_30_17_36_45_258.jpg,IMG/right_2017_10_30_17_36_45_258.jpg,0,1,0,10.51992
IMG/center_2017_10_30_17_36_45_334.jpg,IMG/left_2017_10_30_17_36_45_334.jpg,IMG/right_2017_10_30_17_36_45_334.jpg,0,1,0,11.18253
IMG/center_2017_10_30_17_36_45_405.jpg,IMG/left_2017_10_30_17_36_45_405.jpg,IMG/right_2017_10_30_17_36_45_405.jpg,-0.1,1,0,12.18526
IMG/center_2017_10_30_17_36_45_480.jpg,IMG/left_2017_10_30_17_36_45_480.jpg,IMG/right_2017_10_30_17_36_45_480.jpg,-0.3,1,0,12.90784
IMG/center_2017_10_30_17_36_45_553.jpg,IMG/left_2017_10_30_17_36_45_553.jpg,IMG/right_2017_10_30_17_36_45_553.jpg,-0.3167311,1,0,13.49717
IMG/center_2017_10_30_17_36_45_623.jpg,IMG/left_2017_10_30_17_36_45_623.jpg,IMG/right_2017_10_30_17_36_45_623.jpg,-0.07918808,1,0,14.37343
IMG/center_2017_10_30_17_36_45_693.jpg,IMG/left_2017_10_30_17_36_45_693.jpg,IMG/right_2017_10_30_17_36_45_693.jpg,0,1,0,15.03954
IMG/center_2017_10_30_17_36_45_768.jpg,IMG/left_2017_10_30_17_36_45_768.jpg,IMG/right_2017_10_30_17_36_45_768.jpg,0,1,0,15.87947
IMG/center_2017_10_30_17_36_45_836.jpg,IMG/left_2017_10_30_17_36_45_836.jpg,IMG/right_2017_10_30_17_36_45_836.jpg,0,1,0,16.45112
IMG/center_2017_10_30_17_36_45_910.jpg,IMG/left_2017_10_30_17_36_45_910.jpg,IMG/right_2017_10_30_17_36_45_910.jpg,0,1,0,17.3017
IMG/center_2017_10_30_17_36_45_979.jpg,IMG/left_2017_10_30_17_36_45_979.jpg,IMG/right_2017_10_30_17_36_45_979.jpg,0,1,0,18.14207
IMG/center_2017_10_30_17_36_46_053.jpg,IMG/left_2017_10_30_17_36_46_053.jpg,IMG/right_2017_10_30_17_36_46_053.jpg,0,1,0,18.77244
IMG/center_2017_10_30_17_36_46_122.jpg,IMG/left_2017_10_30_17_36_46_122.jpg,IMG/right_2017_10_30_17_36_46_122.jpg,0,1,0,19.58943
IMG/center_2017_10_30_17_36_46_189.jpg,IMG/left_2017_10_30_17_36_46_189.jpg,IMG/right_2017_10_30_17_36_46_189.jpg,0,1,0,20.19565
IMG/center_2017_10_30_17_36_46_259.jpg,IMG/left_2017_10_30_17_36_46_259.jpg,IMG/right_2017_10_30_17_36_46_259.jpg,0,1,0,21.00257
IMG/center_2017_10_30_17_36_46_328.jpg,IMG/left_2017_10_30_17_36_46_328.jpg,IMG/right_2017_10_30_17_36_46_328.jpg,0,1,0,21.60562
IMG/center_2017_10_30_17_36_46_405.jpg,IMG/left_2017_10_30_17_36_46_405.jpg,IMG/right_2017_10_30_17_36_46_405.jpg,0,1,0,22.39963
IMG/center_2017_10_30_17_36_46_472.jpg,IMG/left_2017_10_30_17_36_46_472.jpg,IMG/right_2017_10_30_17_36_46_472.jpg,0,1,0,22.98908
IMG/center_2017_10_30_17_36_46_543.jpg,IMG/left_2017_10_30_17_36_46_543.jpg,IMG/right_2017_10_30_17_36_46_543.jpg,0,1,0,23.77211
IMG/center_2017_10_30_17_36_46_614.jpg,IMG/left_2017_10_30_17_36_46_614.jpg,IMG/right_2017_10_30_17_36_46_614.jpg,0,1,0,24.35522
IMG/center_2017_10_30_17_36_46_680.jpg,IMG/left_2017_10_30_17_36_46_680.jpg,IMG/right_2017_10_30_17_36_46_680.jpg,-0.2,1,0,25.10854
IMG/center_2017_10_30_17_36_46_748.jpg,IMG/left_2017_10_30_17_36_46_748.jpg,IMG/right_2017_10_30_17_36_46_748.jpg,-0.3563685,1,0,25.62679
IMG/center_2017_10_30_17_36_46_816.jpg,IMG/left_2017_10_30_17_36_46_816.jpg,IMG/right_2017_10_30_17_36_46_816.jpg,-0.1797262,1,0,26.17913
IMG/center_2017_10_30_17_36_46_887.jpg,IMG/left_2017_10_30_17_36_46_887.jpg,IMG/right_2017_10_30_17_36_46_887.jpg,0,1,0,26.93224
IMG/center_2017_10_30_17_36_46_957.jpg,IMG/left_2017_10_30_17_36_46_957.jpg,IMG/right_2017_10_30_17_36_46_957.jpg,0,1,0,27.49312
IMG/center_2017_10_30_17_36_47_030.jpg,IMG/left_2017_10_30_17_36_47_030.jpg,IMG/right_2017_10_30_17_36_47_030.jpg,0,1,0,28.23832
IMG/center_2017_10_30_17_36_47_098.jpg,IMG/left_2017_10_30_17_36_47_098.jpg,IMG/right_2017_10_30_17_36_47_098.jpg,0,1,0,28.97783
IMG/center_2017_10_30_17_36_47_169.jpg,IMG/left_2017_10_30_17_36_47_169.jpg,IMG/right_2017_10_30_17_36_47_169.jpg,0,1,0,29.52748
IMG/center_2017_10_30_17_36_47_239.jpg,IMG/left_2017_10_30_17_36_47_239.jpg,IMG/right_2017_10_30_17_36_47_239.jpg,0,1,0,30.18701
IMG/center_2017_10_30_17_36_47_310.jpg,IMG/left_2017_10_30_17_36_47_310.jpg,IMG/right_2017_10_30_17_36_47_310.jpg,0,1,0,30.1906
IMG/center_2017_10_30_17_36_47_380.jpg,IMG/left_2017_10_30_17_36_47_380.jpg,IMG/right_2017_10_30_17_36_47_380.jpg,0,1,0,30.18904
IMG/center_2017_10_30_17_36_47_450.jpg,IMG/left_2017_10_30_17_36_47_450.jpg,IMG/right_2017_10_30_17_36_47_450.jpg,0,1,0,30.19045
IMG/center_2017_10_30_17_36_47_524.jpg,IMG/left_2017_10_30_17_36_47_524.jpg,IMG/right_2017_10_30_17_36_47_524.jpg,0,1,0,30.19027
IMG/center_2017_10_30_17_36_47_590.jpg,IMG/left_2017_10_30_17_36_47_590.jpg,IMG/right_2017_10_30_17_36_47_590.jpg,-0.05,1,0,30.18959
IMG/center_2017_10_30_17_36_47_659.jpg,IMG/left_2017_10_30_17_36_47_659.jpg,IMG/right_2017_10_30_17_36_47_659.jpg,-0.25,1,0,30.17423
IMG/center_2017_10_30_17_36_47_728.jpg,IMG/left_2017_10_30_17_36_47_728.jpg,IMG/right_2017_10_30_17_36_47_728.jpg,-0.3122926,1,0,30.16961
IMG/center_2017_10_30_17_36_47_799.jpg,IMG/left_2017_10_30_17_36_47_799.jpg,IMG/right_2017_10_30_17_36_47_799.jpg,-0.07593125,1,0,30.19135
IMG/center_2017_10_30_17_36_47_868.jpg,IMG/left_2017_10_30_17_36_47_868.jpg,IMG/right_2017_10_30_17_36_47_868.jpg,0,1,0,30.18884
IMG/center_2017_10_30_17_36_47_938.jpg,IMG/left_2017_10_30_17_36_47_938.jpg,IMG/right_2017_10_30_17_36_47_938.jpg,0,1,0,30.18894
IMG/center_2017_10_30_17_36_48_009.jpg,IMG/left_2017_10_30_17_36_48_009.jpg,IMG/right_2017_10_30_17_36_48_009.jpg,0,1,0,30.1906
IMG/center_2017_10_30_17_36_48_084.jpg,IMG/left_2017_10_30_17_36_48_084.jpg,IMG/right_2017_10_30_17_36_48_084.jpg,0,1,0,30.1903
IMG/center_2017_10_30_17_36_48_155.jpg,IMG/left_2017_10_30_17_36_48_155.jpg,IMG/right_2017_10_30_17_36_48_155.jpg,-0.05,1,0,30.18974
IMG/center_2017_10_30_17_36_48_229.jpg,IMG/left_2017_10_30_17_36_48_229.jpg,IMG/right_2017_10_30_17_36_48_229.jpg,-0.25,1,0,30.17482
IMG/center_2017_10_30_17_36_48_298.jpg,IMG/left_2017_10_30_17_36_48_298.jpg,IMG/right_2017_10_30_17_36_48_298.jpg,-0.45,1,0,30.15191
IMG/center_2017_10_30_17_36_48_371.jpg,IMG/left_2017_10_30_17_36_48_371.jpg,IMG/right_2017_10_30_17_36_48_371.jpg,-0.4610072,1,0,30.16055
IMG/center_2017_10_30_17_36_48_441.jpg,IMG/left_2017_10_30_17_36_48_441.jpg,IMG/right_2017_10_30_17_36_48_441.jpg,-0.2304674,1,0,30.19303
IMG/center_2017_10_30_17_36_48_508.jpg,IMG/left_2017_10_30_17_36_48_508.jpg,IMG/right_2017_10_30_17_36_48_508.jpg,-0.04923253,1,0,30.18855
IMG/center_2017_10_30_17_36_48_576.jpg,IMG/left_2017_10_30_17_36_48_576.jpg,IMG/right_2017_10_30_17_36_48_576.jpg,0,1,0,30.18816
IMG/center_2017_10_30_17_36_48_647.jpg,IMG/left_2017_10_30_17_36_48_647.jpg,IMG/right_2017_10_30_17_36_48_647.jpg,0,1,0,30.18954
IMG/center_2017_10_30_17_36_48_718.jpg,IMG/left_2017_10_30_17_36_48_718.jpg,IMG/right_2017_10_30_17_36_48_718.jpg,0,1,0,30.18985
IMG/center_2017_10_30_17_36_48_793.jpg,IMG/left_2017_10_30_17_36_48_793.jpg,IMG/right_2017_10_30_17_36_48_793.jpg,0,1,0,30.18811
IMG/center_2017_10_30_17_36_48_861.jpg,IMG/left_2017_10_30_17_36_48_861.jpg,IMG/right_2017_10_30_17_36_48_861.jpg,0,1,0,30.19052
IMG/center_2017_10_30_17_36_48_930.jpg,IMG/left_2017_10_30_17_36_48_930.jpg,IMG/right_2017_10_30_17_36_48_930.jpg,0,1,0,30.19031
IMG/center_2017_10_30_17_36_49_002.jpg,IMG/left_2017_10_30_17_36_49_002.jpg,IMG/right_2017_10_30_17_36_49_002.jpg,-0.1,1,0,30.18604
IMG/center_2017_10_30_17_36_49_072.jpg,IMG/left_2017_10_30_17_36_49_072.jpg,IMG/right_2017_10_30_17_36_49_072.jpg,-0.25,1,0,30.17503
IMG/center_2017_10_30_17_36_49_144.jpg,IMG/left_2017_10_30_17_36_49_144.jpg,IMG/right_2017_10_30_17_36_49_144.jpg,-0.3353492,1,0,30.16901
IMG/center_2017_10_30_17_36_49_215.jpg,IMG/left_2017_10_30_17_36_49_215.jpg,IMG/right_2017_10_30_17_36_49_215.jpg,-0.1692456,1,0,30.1914
IMG/center_2017_10_30_17_36_49_288.jpg,IMG/left_2017_10_30_17_36_49_288.jpg,IMG/right_2017_10_30_17_36_49_288.jpg,0,1,0,30.18889
IMG/center_2017_10_30_17_36_49_364.jpg,IMG/left_2017_10_30_17_36_49_364.jpg,IMG/right_2017_10_30_17_36_49_364.jpg,0,1,0,30.19032
IMG/center_2017_10_30_17_36_49_439.jpg,IMG/left_2017_10_30_17_36_49_439.jpg,IMG/right_2017_10_30_17_36_49_439.jpg,0,1,0,30.19036
IMG/center_2017_10_30_17_36_49_508.jpg,IMG/left_2017_10_30_17_36_49_508.jpg,IMG/right_2017_10_30_17_36_49_508.jpg,0,1,0,30.19157
IMG/center_2017_10_30_17_36_49_582.jpg,IMG/left_2017_10_30_17_36_49_582.jpg,IMG/right_2017_10_30_17_36_49_582.jpg,-0.2,1,0,30.18111
IMG/center_2017_10_30_17_36_49_658.jpg,IMG/left_2017_10_30_17_36_49_658.jpg,IMG/right_2017_10_30_17_36_49_658.jpg,-0.4,1,0,30.15809
IMG/center_2017_10_30_17_36_49_731.jpg,IMG/left_2017_10_30_17_36_49_731.jpg,IMG/right_2017_10_30_17_36_49_731.jpg,-0.5500001,1,0,30.13886
IMG/center_2017_10_30_17_36_49_799.jpg,IMG/left_2017_10_30_17_36_49_799.jpg,IMG/right_2017_10_30_17_36_49_799.jpg,-0.7500002,1,0,30.11568
IMG/center_2017_10_30_17_36_49_869.jpg,IMG/left_2017_10_30_17_36_49_869.jpg,IMG/right_2017_10_30_17_36_49_869.jpg,-0.811771,1,0,30.11963
